type,timestamp,positions
CONTROL,19296352.920999993,"[-0.5, 0.390357, 0.709643, -0.209643, 0.0, 0.2]"
CONTROL,19316432.716999996,"[-0.5, 0.389433, 0.710567, -0.210567, 0.0, 0.2]"
CONTROL,19336512.96100004,"[-0.5, 0.38847, 0.71153, -0.21153, 0.0, 0.2]"
CONTROL,19356591.348000053,"[-0.5, 0.387468, 0.712532, -0.212532, 0.0, 0.2]"
CONTROL,19376669.44800003,"[-0.5, 0.386426, 0.713574, -0.213574, 0.0, 0.2]"
CONTROL,19396749.020000014,"[-0.5, 0.385347, 0.714653, -0.214653, 0.0, 0.2]"
CONTROL,19416823.120000005,"[-0.5, 0.384229, 0.715771, -0.215771, 0.0, 0.2]"
CONTROL,19436902.53099999,"[-0.5, 0.383074, 0.716926, -0.216926, 0.0, 0.2]"
CONTROL,19456981.81499995,"[-0.5, 0.381882, 0.718118, -0.218118, 0.0, 0.2]"
CONTROL,19477058.123000007,"[-0.5, 0.380653, 0.719347, -0.219347, 0.0, 0.2]"
CONTROL,19497152.510999966,"[-0.5, 0.379389, 0.720611, -0.220611, 0.0, 0.2]"
CONTROL,19517229.842999995,"[-0.5, 0.378089, 0.721911, -0.221911, 0.0, 0.2]"
CONTROL,19537309.318999972,"[-0.5, 0.376755, 0.723245, -0.223245, 0.0, 0.2]"
CONTROL,19557388.697999954,"[-0.5, 0.375386, 0.724614, -0.224614, 0.0, 0.2]"
CONTROL,19577467.533999994,"[-0.5, 0.373984, 0.726016, -0.226016, 0.0, 0.2]"
CONTROL,19597547.362,"[-0.5, 0.37255, 0.72745, -0.22745, 0.0, 0.2]"
CONTROL,19617626.549999956,"[-0.5, 0.371082, 0.728918, -0.228918, 0.0, 0.2]"
CONTROL,19637700.87299997,"[-0.5, 0.369584, 0.730416, -0.230416, 0.0, 0.2]"
CONTROL,19657780.28500006,"[-0.5, 0.368054, 0.731946, -0.231946, 0.0, 0.2]"
CONTROL,19677859.024999976,"[-0.5, 0.366494, 0.733506, -0.233506, 0.0, 0.2]"
CONTROL,19697934.91600001,"[-0.5, 0.364905, 0.735095, -0.235095, 0.0, 0.2]"
CONTROL,19718015.256000057,"[-0.5, 0.363286, 0.736714, -0.236714, 0.0, 0.2]"
CONTROL,19738094.89200005,"[-0.5, 0.36164, 0.73836, -0.23836, 0.0, 0.2]"
CONTROL,19758170.624000058,"[-0.5, 0.359966, 0.740034, -0.240034, 0.0, 0.2]"
CONTROL,19778263.347999997,"[-0.5, 0.358266, 0.741734, -0.241734, 0.0, 0.2]"
CONTROL,19798346.504000053,"[-0.5, 0.356539, 0.743461, -0.243461, 0.0, 0.2]"
CONTROL,19818429.435999975,"[-0.5, 0.354788, 0.745212, -0.245212, 0.0, 0.2]"
CONTROL,19838508.87899996,"[-0.5, 0.353012, 0.746988, -0.246988, 0.0, 0.2]"
CONTROL,19858591.107000053,"[-0.5, 0.351212, 0.748788, -0.248788, 0.0, 0.2]"
CONTROL,19878664.24699996,"[-0.5, 0.34939, 0.75061, -0.25061, 0.0, 0.2]"
CONTROL,19898744.619000014,"[-0.5, 0.347546, 0.752454, -0.252454, 0.0, 0.2]"
CONTROL,19918820.670000058,"[-0.5, 0.345681, 0.754319, -0.254319, 0.0, 0.2]"
CONTROL,19938902.129999973,"[-0.5, 0.343795, 0.756205, -0.256205, 0.0, 0.2]"
CONTROL,19958981.41400005,"[-0.5, 0.34189, 0.75811, -0.25811, 0.0, 0.2]"
CONTROL,19979059.29000001,"[-0.5, 0.339966, 0.760034, -0.260034, 0.0, 0.2]"
CONTROL,19999137.838000026,"[-0.5, 0.338025, 0.761975, -0.261975, 0.0, 0.2]"
CONTROL,20019216.832999974,"[-0.5, 0.336066, 0.763934, -0.263934, 0.0, 0.2]"
CONTROL,20039295.957000036,"[-0.5, 0.334092, 0.765908, -0.265908, 0.0, 0.2]"
CONTROL,20059375.721000038,"[-0.5, 0.332102, 0.767898, -0.267898, 0.0, 0.2]"
CONTROL,20079454.716999978,"[-0.5, 0.330099, 0.769901, -0.269901, 0.0, 0.2]"
CONTROL,20099605.491000034,"[-0.5, 0.328081, 0.771919, -0.271919, 0.0, 0.2]"
CONTROL,20119684.45399998,"[-0.5, 0.326052, 0.773948, -0.273948, 0.0, 0.2]"
CONTROL,20139763.92999996,"[-0.5, 0.32401, 0.77599, -0.27599, 0.0, 0.2]"
CONTROL,20159842.44599997,"[-0.5, 0.321958, 0.778042, -0.278042, 0.0, 0.2]"
CONTROL,20179922.337999985,"[-0.5, 0.319897, 0.780103, -0.280103, 0.0, 0.2]"
CONTROL,20200002.004999988,"[-0.5, 0.317826, 0.782174, -0.282174, 0.0, 0.2]"
CONTROL,20220081.480999965,"[-0.5, 0.315748, 0.784252, -0.284252, 0.0, 0.2]"
CONTROL,20240160.98900006,"[-0.5, 0.313662, 0.786338, -0.286338, 0.0, 0.2]"
CONTROL,20260241.553000014,"[-0.5, 0.311571, 0.788429, -0.288429, 0.0, 0.2]"
CONTROL,20280321.98899996,"[-0.5, 0.309474, 0.790526, -0.290526, 0.0, 0.2]"
CONTROL,20300400.375999972,"[-0.5, 0.307373, 0.792627, -0.292627, 0.0, 0.2]"
CONTROL,20320479.69200005,"[-0.5, 0.305269, 0.794731, -0.294731, 0.0, 0.2]"
CONTROL,20340559.488000054,"[-0.5, 0.303162, 0.796838, -0.296838, 0.0, 0.2]"
CONTROL,20360638.83600002,"[-0.5, 0.301054, 0.798946, -0.298946, 0.0, 0.2]"
CONTROL,20380718.375000015,"[-0.5, 0.298946, 0.801054, -0.301054, 0.0, 0.2]"
CONTROL,20400798.746999953,"[-0.5, 0.296838, 0.803162, -0.303162, 0.0, 0.2]"
CONTROL,20420878.095000036,"[-0.5, 0.294731, 0.805269, -0.305269, 0.0, 0.2]"
CONTROL,20440958.17899995,"[-0.5, 0.292627, 0.807373, -0.307373, 0.0, 0.2]"
CONTROL,20461042.133999966,"[-0.5, 0.290526, 0.809474, -0.309474, 0.0, 0.2]"
CONTROL,20481116.457999974,"[-0.5, 0.288429, 0.811571, -0.311571, 0.0, 0.2]"
CONTROL,20501200.189999964,"[-0.5, 0.286338, 0.813662, -0.313662, 0.0, 0.2]"
CONTROL,20521278.673999973,"[-0.5, 0.284252, 0.815748, -0.315748, 0.0, 0.2]"
CONTROL,20541355.812999997,"[-0.5, 0.282174, 0.817826, -0.317826, 0.0, 0.2]"
CONTROL,20561435.73700001,"[-0.5, 0.280103, 0.819897, -0.319897, 0.0, 0.2]"
CONTROL,20581515.72500003,"[-0.5, 0.278042, 0.821958, -0.321958, 0.0, 0.2]"
CONTROL,20601594.911999997,"[-0.5, 0.27599, 0.82401, -0.32401, 0.0, 0.2]"
CONTROL,20621675.44400006,"[-0.5, 0.273948, 0.826052, -0.326052, 0.0, 0.2]"
CONTROL,20641754.728000022,"[-0.5, 0.271919, 0.828081, -0.328081, 0.0, 0.2]"
CONTROL,20661833.883999974,"[-0.5, 0.269901, 0.830099, -0.330099, 0.0, 0.2]"
CONTROL,20681911.98299996,"[-0.5, 0.267898, 0.832102, -0.332102, 0.0, 0.2]"
CONTROL,20701993.442999993,"[-0.5, 0.265908, 0.834092, -0.334092, 0.0, 0.2]"
CONTROL,20722072.63100006,"[-0.5, 0.263934, 0.836066, -0.336066, 0.0, 0.2]"
CONTROL,20742151.145999968,"[-0.5, 0.261975, 0.838025, -0.338025, 0.0, 0.2]"
CONTROL,20762226.685999963,"[-0.5, 0.260034, 0.839966, -0.339966, 0.0, 0.2]"
CONTROL,20782307.346000038,"[-0.5, 0.25811, 0.84189, -0.34189, 0.0, 0.2]"
CONTROL,20802404.293999985,"[-0.5, 0.256205, 0.843795, -0.343795, 0.0, 0.2]"
CONTROL,20822485.177999966,"[-0.5, 0.254319, 0.845681, -0.345681, 0.0, 0.2]"
CONTROL,20842568.33400002,"[-0.5, 0.252454, 0.847546, -0.347546, 0.0, 0.2]"
CONTROL,20862650.112999972,"[-0.5, 0.25061, 0.84939, -0.34939, 0.0, 0.2]"
CONTROL,20882731.252999976,"[-0.5, 0.248788, 0.851212, -0.351212, 0.0, 0.2]"
CONTROL,20902814.217000015,"[-0.5, 0.246988, 0.853012, -0.353012, 0.0, 0.2]"
CONTROL,20922893.372999966,"[-0.5, 0.245212, 0.854788, -0.354788, 0.0, 0.2]"
CONTROL,20942974.12900005,"[-0.5, 0.243461, 0.856539, -0.356539, 0.0, 0.2]"
CONTROL,20963053.796000052,"[-0.5, 0.241734, 0.858266, -0.358266, 0.0, 0.2]"
CONTROL,20983148.248000022,"[-0.5, 0.240034, 0.859966, -0.359966, 0.0, 0.2]"
CONTROL,21003226.86000004,"[-0.5, 0.23836, 0.86164, -0.36164, 0.0, 0.2]"
CONTROL,21023307.423999995,"[-0.5, 0.236714, 0.863286, -0.363286, 0.0, 0.2]"
CONTROL,21043388.531999994,"[-0.5, 0.235095, 0.864905, -0.364905, 0.0, 0.2]"
CONTROL,21063467.62299995,"[-0.5, 0.233506, 0.866494, -0.366494, 0.0, 0.2]"
CONTROL,21083547.259000055,"[-0.5, 0.231946, 0.868054, -0.368054, 0.0, 0.2]"
CONTROL,21103695.248999998,"[-0.5, 0.230416, 0.869584, -0.369584, 0.0, 0.2]"
CONTROL,21123774.468999956,"[-0.5, 0.228918, 0.871082, -0.371082, 0.0, 0.2]"
CONTROL,21143854.327999976,"[-0.5, 0.22745, 0.87255, -0.37255, 0.0, 0.2]"
CONTROL,21163933.835999954,"[-0.5, 0.226016, 0.873984, -0.373984, 0.0, 0.2]"
CONTROL,21184011.36,"[-0.5, 0.224614, 0.875386, -0.375386, 0.0, 0.2]"
CONTROL,21204090.38699995,"[-0.5, 0.223245, 0.876755, -0.376755, 0.0, 0.2]"
CONTROL,21224170.438999977,"[-0.5, 0.221911, 0.878089, -0.378089, 0.0, 0.2]"
CONTROL,21244249.21100001,"[-0.5, 0.220611, 0.879389, -0.379389, 0.0, 0.2]"
CONTROL,21264329.806999967,"[-0.5, 0.219347, 0.880653, -0.380653, 0.0, 0.2]"
CONTROL,21284409.858000003,"[-0.5, 0.218118, 0.881882, -0.381882, 0.0, 0.2]"
CONTROL,21304487.637999956,"[-0.5, 0.216926, 0.883074, -0.383074, 0.0, 0.2]"
CONTROL,21324570.569999993,"[-0.5, 0.215771, 0.884229, -0.384229, 0.0, 0.2]"
CONTROL,21344650.398,"[-0.5, 0.214653, 0.885347, -0.385347, 0.0, 0.2]"
CONTROL,21364729.297000054,"[-0.5, 0.213574, 0.886426, -0.386426, 0.0, 0.2]"
CONTROL,21384808.645000022,"[-0.5, 0.212532, 0.887468, -0.387468, 0.0, 0.2]"
CONTROL,21404886.87300001,"[-0.5, 0.21153, 0.88847, -0.38847, 0.0, 0.2]"
CONTROL,21424966.38,"[-0.5, 0.210567, 0.889433, -0.389433, 0.0, 0.2]"
CONTROL,21445044.832000006,"[-0.5, 0.209643, 0.890357, -0.390357, 0.0, 0.2]"
CONTROL,21465123.731000062,"[-0.5, 0.20876, 0.89124, -0.39124, 0.0, 0.2]"
CONTROL,21485203.463000063,"[-0.5, 0.207918, 0.892082, -0.392082, 0.0, 0.2]"
CONTROL,21505282.715000022,"[-0.5, 0.207116, 0.892884, -0.392884, 0.0, 0.2]"
CONTROL,21525361.773999974,"[-0.5, 0.206355, 0.893645, -0.393645, 0.0, 0.2]"
CONTROL,21545442.146000028,"[-0.5, 0.205637, 0.894363, -0.394363, 0.0, 0.2]"
CONTROL,21565521.07799996,"[-0.5, 0.20496, 0.89504, -0.39504, 0.0, 0.2]"
CONTROL,21585600.457000054,"[-0.5, 0.204325, 0.895675, -0.395675, 0.0, 0.2]"
CONTROL,21605680.285000063,"[-0.5, 0.203733, 0.896267, -0.396267, 0.0, 0.2]"
CONTROL,21625759.248999998,"[-0.5, 0.203184, 0.896816, -0.396816, 0.0, 0.2]"
CONTROL,21645839.23700002,"[-0.5, 0.202678, 0.897322, -0.397322, 0.0, 0.2]"
CONTROL,21665919.256000053,"[-0.5, 0.202215, 0.897785, -0.397785, 0.0, 0.2]"
CONTROL,21685998.70000003,"[-0.5, 0.201795, 0.898205, -0.398205, 0.0, 0.2]"
CONTROL,21706077.95199999,"[-0.5, 0.201419, 0.898581, -0.398581, 0.0, 0.2]"
CONTROL,21726157.394999973,"[-0.5, 0.201087, 0.898913, -0.398913, 0.0, 0.2]"
CONTROL,21746237.607000012,"[-0.5, 0.200799, 0.899201, -0.399201, 0.0, 0.2]"
CONTROL,21766317.307000007,"[-0.5, 0.200555, 0.899445, -0.399445, 0.0, 0.2]"
CONTROL,21786396.174000062,"[-0.5, 0.200355, 0.899645, -0.399645, 0.0, 0.2]"
CONTROL,21806474.721999962,"[-0.5, 0.2002, 0.8998, -0.3998, 0.0, 0.2]"
CONTROL,21826581.52600004,"[-0.5, 0.200089, 0.899911, -0.399911, 0.0, 0.2]"
CONTROL,21846665.322000034,"[-0.5, 0.200022, 0.899978, -0.399978, 0.0, 0.2]"
CONTROL,21866745.182000045,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,21886826.418000054,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,21906906.212999955,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,21926988.569000058,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,21947069.037000004,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,21967147.296000008,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,21987224.948000062,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22007305.15999999,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22027384.05900004,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22047462.447000045,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22067541.31499997,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22087620.598000057,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22107769.675999977,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22127848.640000023,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22147927.091000043,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22168005.06300001,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22188083.41800002,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22208162.158000052,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22228242.337999973,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22248726.56100001,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22268808.181000054,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22288888.232999966,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22308967.517000042,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22329042.287999984,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22349121.923999973,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22369200.503000002,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22389276.075,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22409355.389999975,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22429434.706000052,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22449513.253999952,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22469593.112999972,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22489671.468999974,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.2]"
CONTROL,22509749.727999974,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.200277]"
CONTROL,22529828.14799998,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.201106]"
CONTROL,22549903.047000043,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.202488]"
CONTROL,22569983.098999955,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.204419]"
CONTROL,22590061.167000044,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.206896]"
CONTROL,22610151.683000028,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.209916]"
CONTROL,22630231.797999956,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.213473]"
CONTROL,22650310.090000063,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.217563]"
CONTROL,22670386.781000048,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.222178]"
CONTROL,22690466.129000016,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.227312]"
CONTROL,22710543.779999968,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.232956]"
CONTROL,22730623.03200004,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.239101]"
CONTROL,22750703.435999982,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.245738]"
CONTROL,22770781.66299998,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.252856]"
CONTROL,22790861.17099996,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.260444]"
CONTROL,22810938.63000001,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.268489]"
CONTROL,22831012.954000015,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.27698]"
CONTROL,22851107.597999997,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.285902]"
CONTROL,22871188.002000052,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.295242]"
CONTROL,22891266.83699999,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.304985]"
CONTROL,22911346.600999992,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.315116]"
CONTROL,22931426.68400003,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.325617]"
CONTROL,22951502.576000053,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.336474]"
CONTROL,22971583.044,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.347668]"
CONTROL,22991664.886999957,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.359182]"
CONTROL,23011739.40299998,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.370998]"
CONTROL,23031819.03799998,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.383096]"
CONTROL,23051898.09800004,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.395459]"
CONTROL,23071976.90199996,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.408066]"
CONTROL,23092056.21700005,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.420898]"
CONTROL,23112206.41500006,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.433933]"
CONTROL,23132282.43399999,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.447152]"
CONTROL,23152360.661999978,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.460534]"
CONTROL,23172434.69699997,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.474057]"
CONTROL,23192514.236999955,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.487701]"
CONTROL,23212593.48900003,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.501443]"
CONTROL,23232669.63599997,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.515261]"
CONTROL,23252748.215999987,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.529135]"
CONTROL,23272827.147000045,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.543041]"
CONTROL,23292906.495000012,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.556959]"
CONTROL,23312985.61899996,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.570865]"
CONTROL,23333063.71800006,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.584739]"
CONTROL,23353157.529999975,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.598557]"
CONTROL,23373236.174,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.612299]"
CONTROL,23393311.45699998,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.625943]"
CONTROL,23413389.68499997,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.639466]"
CONTROL,23433469.06399995,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.652848]"
CONTROL,23453543.77199999,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.666067]"
CONTROL,23473625.646999948,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.679102]"
CONTROL,23493704.38699998,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.691934]"
CONTROL,23513782.29399995,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.704541]"
CONTROL,23533861.61000003,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.716904]"
CONTROL,23553942.07699999,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.729002]"
CONTROL,23574021.04100004,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.740818]"
CONTROL,23594099.07600002,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.752332]"
CONTROL,23614187.352000043,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.763526]"
CONTROL,23634267.33999995,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.774383]"
CONTROL,23654345.598999955,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.784884]"
CONTROL,23674421.746999998,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.795015]"
CONTROL,23694500.901999958,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.804758]"
CONTROL,23714578.361999996,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.814098]"
CONTROL,23734656.973000027,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.82302]"
CONTROL,23754735.77699995,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.831511]"
CONTROL,23774816.46900003,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.839556]"
CONTROL,23794892.903999995,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.847144]"
CONTROL,23814971.484000012,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.854262]"
CONTROL,23835049.10299996,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.860899]"
CONTROL,23855128.67500006,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.867044]"
CONTROL,23875225.623000007,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.872688]"
CONTROL,23895311.210000046,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.877822]"
CONTROL,23915392.190000035,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.882437]"
CONTROL,23935475.217999965,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.886527]"
CONTROL,23955550.02100002,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.890084]"
CONTROL,23975630.841,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.893104]"
CONTROL,23995710.123999972,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.895581]"
CONTROL,24015784.99200002,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.897512]"
CONTROL,24035864.915000048,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.898894]"
CONTROL,24055944.64700005,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.899723]"
CONTROL,24076024.82599998,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24096105.58199995,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24116253.28399998,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24136333.110999998,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24156411.499,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24176490.238000043,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24196569.10599997,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24216648.037000027,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24236726.361000024,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24256812.55699999,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24276891.07200001,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24296973.428,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24317054.53500001,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24337133.978999987,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24357213.197999954,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24377288.833999954,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24397368.981,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24417447.46500001,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24437526.972,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24457606.57599999,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24477685.28300003,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24497764.055000063,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24517845.19399996,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24537924.15800001,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24558003.18499996,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24578083.429,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24598162.647999972,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24618241.420000006,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24638320.638999972,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24658398.962999966,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24678476.774000045,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24698552.218000032,"[-0.5, 0.2, 0.9, -0.4, 0.0, 0.9]"
CONTROL,24718631.789000027,"[-0.5, 0.200022, 0.899978, -0.399978, 0.0, 0.9]"
CONTROL,24738710.912999976,"[-0.5, 0.200089, 0.899911, -0.399911, 0.0, 0.9]"
CONTROL,24758791.15600003,"[-0.5, 0.2002, 0.8998, -0.3998, 0.0, 0.9]"
CONTROL,24778871.944000002,"[-0.5, 0.200355, 0.899645, -0.399645, 0.0, 0.9]"
CONTROL,24798952.283000063,"[-0.5, 0.200555, 0.899445, -0.399445, 0.0, 0.9]"
CONTROL,24819033.327000055,"[-0.5, 0.200799, 0.899201, -0.399201, 0.0, 0.9]"
CONTROL,24839114.881999988,"[-0.5, 0.201087, 0.898913, -0.398913, 0.0, 0.9]"
CONTROL,24859195.733999968,"[-0.5, 0.201419, 0.898581, -0.398581, 0.0, 0.9]"
CONTROL,24879276.520999953,"[-0.5, 0.201795, 0.898205, -0.398205, 0.0, 0.9]"
CONTROL,24899366.33299999,"[-0.5, 0.202215, 0.897785, -0.397785, 0.0, 0.9]"
CONTROL,24919445.265000034,"[-0.5, 0.202678, 0.897322, -0.397322, 0.0, 0.9]"
