type,timestamp,positions,velocities,torques
STATE_MOTOR,11.909999733790755,"[0.10542179644107819, -0.04039410129189491, 0.5921936631202698, -0.10311441123485565, 0.08013876527547836, 0.47246459126472473]","[-0.14765547215938568, -0.2753639817237854, 0.17393308877944946, 0.0053184120915830135, -0.08785577863454819, 0.21604034304618835]","[-0.003734031692147255, -0.43696174025535583, -0.41234928369522095, -0.10912469774484634, -0.00015155854634940624, 0.003273945301771164]"
STATE_MOTOR,11.914999733678997,"[0.10473421216011047, -0.04134809598326683, 0.5930785536766052, -0.10311044007539749, 0.07976193726062775, 0.4733961522579193]","[-0.12996533513069153, -0.22665347158908844, 0.12623552978038788, 0.004876954481005669, -0.06881819665431976, 0.16945798695087433]","[0.044238217175006866, -0.43415093421936035, -0.4112825393676758, -0.10878829658031464, -0.0007028166437521577, 0.0032620381098240614]"
STATE_MOTOR,11.919999733567238,"[0.10416010022163391, -0.04208908975124359, 0.5937580466270447, -0.10310795158147812, 0.07946666330099106, 0.47412705421447754]","[-0.10545691102743149, -0.1876974105834961, 0.08897943794727325, 0.0046576219610869884, -0.05400143936276436, 0.1328984946012497]","[0.060648996382951736, -0.4394730031490326, -0.4075274169445038, -0.10799213498830795, -0.0009133449057117105, 0.0032850103452801704]"
STATE_MOTOR,11.92499973345548,"[0.1034722849726677, -0.04335086792707443, 0.5949332118034363, -0.10299171507358551, 0.07879672944545746, 0.47567296028137207]","[-0.14948320388793945, -0.3184293508529663, 0.2153509110212326, 0.021998748183250427, -0.12213829904794693, 0.28177815675735474]","[-0.10844342410564423, -0.5543477535247803, -0.36022162437438965, -0.09943519532680511, 7.040472701191902e-05, 0.004184875171631575]"
STATE_MOTOR,11.92999973334372,"[0.10270784050226212, -0.044539060443639755, 0.5960438847541809, -0.10291339457035065, 0.07827313989400864, 0.4768877923488617]","[-0.15127979218959808, -0.27160191535949707, 0.16953694820404053, 0.018495457246899605, -0.09546707570552826, 0.22108012437820435]","[-0.0035985540598630905, -0.43536439538002014, -0.4118243455886841, -0.10910346359014511, -0.000126321567222476, 0.003277897834777832]"
STATE_MOTOR,11.934999733231962,"[0.10200371593236923, -0.04547645524144173, 0.5969122052192688, -0.10285216569900513, 0.07786353677511215, 0.47784101963043213]","[-0.13305433094501495, -0.22338105738162994, 0.12318593263626099, 0.015297969803214073, -0.07478553056716919, 0.17341089248657227]","[0.0453057736158371, -0.43308937549591064, -0.41133198142051697, -0.10891135782003403, -0.0006955841090530157, 0.003270425833761692]"
STATE_MOTOR,11.939999733120203,"[0.10141618549823761, -0.04620330408215523, 0.5975804924964905, -0.10280438512563705, 0.07754256576299667, 0.47858893871307373]","[-0.10789915919303894, -0.184914693236351, 0.08684075623750687, 0.012884536758065224, -0.058681875467300415, 0.13600042462348938]","[0.06192680448293686, -0.4387347102165222, -0.4079948663711548, -0.10821911692619324, -0.0009133269777521491, 0.0032968532759696245]"
STATE_MOTOR,11.944999733008444,"[0.10071153938770294, -0.04744352027773857, 0.5987221002578735, -0.10259861499071121, 0.07682067155838013, 0.48016422986984253]","[-0.15312394499778748, -0.31389370560646057, 0.208908349275589, 0.038606613874435425, -0.1316395401954651, 0.2871156930923462]","[-0.11071935296058655, -0.5508809685707092, -0.36035430431365967, -0.09906870126724243, 6.149616092443466e-05, 0.00415778486058116]"
STATE_MOTOR,11.949999732896686,"[0.0999288409948349, -0.048611026257276535, 0.599807620048523, -0.10244825482368469, 0.07625618577003479, 0.48140203952789307]","[-0.15484538674354553, -0.2675231695175171, 0.16497716307640076, 0.031619373708963394, -0.10291066765785217, 0.22526618838310242]","[-0.0034643784165382385, -0.43382278084754944, -0.4112657904624939, -0.10906760394573212, -0.00010077026672661304, 0.0032825437374413013]"
STATE_MOTOR,11.954999732784927,"[0.09920845180749893, -0.049530405551195145, 0.600658655166626, -0.10233000665903091, 0.07581451535224915, 0.48237332701683044]","[-0.1360899657011032, -0.21985498070716858, 0.12002292275428772, 0.0256793275475502, -0.0806211605668068, 0.17669343948364258]","[0.04634922742843628, -0.43209996819496155, -0.4113658368587494, -0.10902587324380875, -0.0006879341090098023, 0.003279703203588724]"
STATE_MOTOR,11.959999732673168,"[0.09860772639513016, -0.05024198442697525, 0.6013152003288269, -0.10223712027072906, 0.07546839863061905, 0.4831353724002838]","[-0.1102970764040947, -0.18193316459655762, 0.08462511003017426, 0.021082229912281036, -0.06325840204954147, 0.13857346773147583]","[0.06317081302404404, -0.4380698502063751, -0.4084599018096924, -0.10844055563211441, -0.000912789604626596, 0.0033095802646130323]"
STATE_MOTOR,11.96499973256141,"[0.09788675606250763, -0.05145895853638649, 0.6024219989776611, -0.10194222629070282, 0.0746958777308464, 0.48473384976387024]","[-0.15663769841194153, -0.30902397632598877, 0.2022208422422409, 0.05516495555639267, -0.1409016102552414, 0.2913327217102051]","[-0.11277340352535248, -0.5474062561988831, -0.36059266328811646, -0.0987120196223259, 5.222903564572334e-05, 0.004128809552639723]"
STATE_MOTOR,11.96999973244965,"[0.09708654880523682, -0.05260428786277771, 0.6034811735153198, -0.10172005742788315, 0.07409153133630753, 0.4859898090362549]","[-0.15825650095939636, -0.26318347454071045, 0.16021692752838135, 0.04470275342464447, -0.11016785353422165, 0.22857433557510376]","[-0.00326751172542572, -0.4323897659778595, -0.4107200503349304, -0.1090322732925415, -7.571990136057138e-05, 0.0032884874381124973]"
STATE_MOTOR,11.974999732337892,"[0.09635066241025925, -0.053504522889852524, 0.6043140292167664, -0.10154496878385544, 0.07361860573291779, 0.4869753122329712]","[-0.13897687196731567, -0.21613532304763794, 0.1167023628950119, 0.03602730482816696, -0.08631107956171036, 0.17928801476955414]","[0.04736844450235367, -0.43120571970939636, -0.4114059805870056, -0.10913864523172379, -0.0006799385882914066, 0.0032901749946177006]"
STATE_MOTOR,11.979999732226133,"[0.09573744237422943, -0.05419997125864029, 0.6049580574035645, -0.10140713304281235, 0.07324796915054321, 0.48774853348731995]","[-0.11256764829158783, -0.17880912125110626, 0.08228269964456558, 0.029250506311655045, -0.06772115081548691, 0.1406092792749405]","[0.06435198336839676, -0.4374823272228241, -0.4089292287826538, -0.10865874588489532, -0.0009114628192037344, 0.003323333105072379]"
